irn,year,falladm,pctmin,Avgtchpy,Tadmprtc,Ptaxrate,Agy,Percapy,Pctag,Pctres,Persex,Agehet,racehet,inchet,localxpa,math,agvalpera,resvalpera,cl2valpera_ch1,salestax,disadv,dum90,dum91,dum92,dum93,dum94,dum95,dum96,dum97,dum98,dum99,dum00,dum01,dum02,dum03,dum04,dum05,dum06,dum07,dum08,dum09,dum10,countynum
47621,1997,0.825,1.1,39.51198,19.08,21.99998063,0.664043566,17788.46948,31.84930552,90.23298271,3.733,0.634637529,0.011979537,0.818985568,0.940741178,56.7,15.09324109,27.6677592,0.244155348,1,0.060554788,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36
48090,1997,0.823,0.71,45.14904,16.97,24.09286489,0.738665521,18714.60655,32.46437025,92.85688261,3.947,0.63923708,0.026873708,0.801681584,1.156837298,56.7,16.78714032,31.22862299,-0.004317042,1.5,0.060188922,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46
48413,2004,1.648,5,46.390077,15.1,28.74108824,1.511309668,20570.43239,20.23323457,86.32439587,7.347,0.547787055,0,0.468868259,1.860227749,56.7,15.17031781,49.55331872,-0.399702769,1,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,51
49106,1995,1.747,0.63,45.027668,19.1,30.0713858,1.466591635,20060.06886,41.29897268,94.90308252,7.311,0.614625287,0.015835326,0.829720238,1.713294228,56.7,24.79347718,32.1807587,0.536577207,1.5,0.1490135,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
50484,1997,1.21,0.17,38.879946,15.86,26.17668899,0.999208515,17910.17235,33.48837604,72.00512669,5.579,0.592225095,0.02591772,0.880659056,1.132767907,56.7,20.12597331,23.14794526,0.575109797,1.5,0.139597575,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84
49288,1994,1.869,0.59,42.785617,19.41,22.3560839,1.501679171,18184.53828,22.25526138,95.19038798,8.258,0.616598459,0.009877731,0.854434094,1.084052838,56.75,11.33690017,37.15338298,-0.112833128,1.5,0.085241962,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
43539,1997,4.375,10.9,51.828102,17.78,28.17169651,4.530684969,19428.3232,0.023116834,76.51946746,23.32,0.596815973,0.034595677,0.817477889,1.547692873,56.8,0.016596946,54.92126851,0.683352092,0.5,0.186869793,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77
43968,1996,6.287,13.13,50.841168,20.99,21.99999536,6.811992958,22187.45671,0.891302354,75.62932847,30.702,0.600310064,0.088756148,0.81666891,1.359833458,56.8,0.728446973,61.08217782,-0.110778817,1,0.13223884,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
44677,1997,6.615,46.25,56.688588,14.28,25.88096047,12.11769393,33553.07747,0.040894482,43.99439215,36.115,0.592697143,0.11133433,0.822491467,2.402140185,56.8,0.086275075,92.72868005,0.48282414,1,0.109442253,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31
44917,1994,1.051,2.68,41.835696,17.99,21.49996545,1.05756588,17964.42806,0.741534898,80.19126459,5.887,0.587455931,0.034948369,0.931234998,0.816004354,56.8,0.350961313,37.60279055,0.009737006,1.5,0.17300586,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
49056,1994,2.266,0.48,37.753414,19.87,22.00376084,1.709409225,17398.56717,27.1236695,91.08030257,9.825,0.606463796,0.013105781,0.882195909,1.01617964,56.8,13.75300347,32.42908548,-0.05730307,1,0.140046388,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
49122,2000,0.916,0.5,45.066252,17.6,22.73405739,0.744741634,17919.67358,35.47726128,94.70559258,4.156,0.6160276,0.07027897,0.884459284,0.802974806,56.8,13.2312059,22.08914155,-0.081426877,1,0.203539823,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66
43950,1994,5.615,37.86,59.281226,17.79,33.18389794,9.395628782,21503.73923,0,68.84490548,43.693,0.591367131,0.108704397,0.805126329,3.522339912,56.85,0,106.1460567,-2.088793926,1,0.093159736,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
45039,1994,1.205,8.55,47.353352,17.7,24.61425992,0.754991517,15417.42938,4.07489599,83.70097656,4.897,0.612854777,0.054207753,0.892586687,0.512085084,56.85,1.01284117,19.79156593,0.345882972,1,0.204562146,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
44123,1996,2.742,5.22,44.26242,18.4,22.00389247,2.411013242,18240.37859,14.58239064,77.54614318,13.218,0.623131103,0.026596154,0.98639546,1.010880762,56.9,8.639108786,37.30188838,0.732645583,1,0.197393477,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
44792,2004,4.616,48.6,64.314756,17.4,39.00669863,11.27664764,32830.58007,0,78.39138241,34.348,0.601368559,0.129646559,0.498758648,6.756909584,56.9,0,173.2243389,-0.076163413,1,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18
46599,1997,0.969,41.24,54.290538,16.42,37.2867971,3.237857149,31632.05499,0,76.27419712,10.236,0.573716795,0.138726958,0.726521176,6.485852471,56.9,0,173.9450147,-1.63462553,1,0.058692368,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18
47746,1998,1.333,1,45.551937,17,21.99996865,1.406752062,21084.4134,26.92957566,90.43119764,6.672,0.621977341,0.023620327,0.806937325,1.215293865,56.9,16.45017306,38.79053589,1.030838472,1.5,0.071798033,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39
48355,1997,0.824,0.12,44.096526,17.48,33.13505123,0.796617848,18774.87268,0.415746437,72.33814635,4.243,0.616503279,0.011839175,0.842188172,0.948063757,56.9,0.164441359,28.44766944,0.116856233,1,0.144607856,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50
44628,2003,2.609,60.5,61.49806,19,29.88609877,2.464508199,16511.51145,0.079970051,69.94874038,14.926,0.656295637,0.327180126,0.689669953,1.992184638,56.95,0.076209276,66.58303097,-4.008031369,0.5,0.546426426,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43
47803,1994,2.758,4.97,48.822302,17.68,21.49999398,3.465120803,20230.73799,3.965112154,76.51190898,17.128,0.578812085,0.046541073,1.030280935,1.421955673,56.95,3.427473912,62.71001775,-0.189133187,1.5,0.131100609,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
43513,1997,5.278,18.32,47.371014,18.06,24.10969943,5.068816114,19404.3952,5.148393026,76.26805519,26.122,0.619137062,0.107216283,0.828632262,1.15960027,57,3.246725207,44.85011122,0.937642963,1,0.245448951,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
43521,1990,3.327,6.16,44.227183,18.22,28.74979422,3.136019583,20837.33942,4.099239893,64.93931785,15.05,0.629201407,0.085999316,1.521513373,1.507175561,57,3.309212949,31.74832582,-1.049605239,1,0.331230808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
43604,1993,1.501,4.82,46.60881,18.31,27.61619177,1.653596302,19410.68555,4.455040435,71.46354278,8.519,0.581379489,0.044208012,0.923325407,1.345394424,57,3.037056989,45.6805372,-0.517517383,1.5,0.039768113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
43653,1992,1.262,3.72,53.469795,17.59,25.23999524,2.352026953,20990.86973,0,57.26212925,11.205,0.551140515,0.078731167,0.867816977,2.806356038,57,0,111.1868687,15.22946643,1,0.05789326,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
43786,2008,47.615,84.8,67.4111,13.28914318,22.58549981,52.21352281,17445.38796,0.002854877,57.22224608,299.297,0.59549115,0.06633397,0.499713447,1.546972722,57,0.003417239,68.49064908,4.663200409,1.25,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18
43836,2004,5.162,5,54.478764,17.6,27.67519893,10.12111715,25667.91902,0,77.77500974,39.431,0.576540359,0.028479758,0.496300073,3.592889482,57,0,129.8234383,0.35364618,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,77
43851,1992,1.456,3.39,48.051375,18.97,36.66289763,2.376261957,21361.57818,0,82.95078652,11.124,0.589314735,0.02309254,0.805107292,3.706182795,57,0,101.0881036,2.52415978,0.5,0.03286564,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
43893,1992,2.694,2.07,43.98465,18.93,25.03509206,2.995937524,20685.89052,5.469486331,71.72649392,14.483,0.609975263,0.016343392,1.028263367,1.48997833,57,4.538346993,54.97724521,-0.023682508,1,0.073400422,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
43935,1991,2.321,1.9,44.627552,19.1,26.53979417,2.108226851,19300.80427,15.12000955,80.30070331,10.923,0.62792075,0.013208687,0.980115728,1.281733582,57,9.093538906,39.20124341,0.907677265,1,0.088406279,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
44040,1996,3.212,16.13,55.206795,19.88,38.26329698,5.196296307,20456.24875,0,80.89741764,25.402,0.609131463,0.04744209,0.765531504,3.769327881,57,0,98.51027429,0.53411607,1,0.094804691,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
44065,1991,1.785,3.59,44.373446,19.38,32.29138514,2.117200983,19382.9624,0.338349972,79.99942692,10.923,0.603636566,0.019687393,0.980378234,1.403481629,57,0.183822779,43.27921304,-0.051263505,0,0.123509774,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
44081,2001,3.991,71,57.32292,15.1,39.20989962,6.39723215,26874.60994,0.204494391,74.51222609,23.804,0.602991239,0.187959966,0.547156995,3.560105202,57,0.249184465,90.54689602,3.524534886,1,0.127583473,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31
44206,1991,6.652,1.47,48.075072,17.88,29.98359865,6.947480078,19326.47179,2.4853152,68.19360657,35.948,0.628601605,0.028322908,1.088525135,1.54476022,57,1.877652144,49.64252187,0.065873572,0.5,0.12633935,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
44206,1992,6.574,1.21,49.81338,17.77,28.79019937,7.188835293,19885.02792,2.438131291,69.02278873,36.152,0.627380587,0.028285898,1.04781444,1.545723699,57,1.896495338,51.79273686,0.332078869,0.5,0.124362285,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
44230,1992,0.793,21.23,50.780955,13.86,22.28079458,0.729858002,18496.14805,0,40.20300347,3.946,0.632949399,0.092053958,0.930319523,0.737894168,57,0,33.11794672,-3.575716175,0.5,0.180878553,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
44487,1993,3.497,1.54,42.469132,18.93,23.46019305,3.97445538,19090.5201,6.63375767,72.29681952,20.819,0.609494503,0.025191634,0.992326953,1.341776289,57,5.247940978,51.9458036,0.781832781,1.5,0.100843733,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
44560,1994,2.763,4.67,50.228297,19.58,21.99999486,3.482774266,20580.1233,3.136007836,74.38827582,16.923,0.653052438,0.056632858,0.948530692,1.342799492,57,2.573127079,58.46322771,0.071395926,1,0.107674913,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
44594,1992,1.346,40.94,45.691365,15.61,23.50148994,1.630027945,22126.07499,5.875320101,76.82010442,7.367,0.636715433,0.177860974,1.254364457,1.474812214,57,4.799521805,57.95446605,1.216406764,0.5,0.185759383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
44685,1992,3.358,7.62,48.69303,17.35,35.08729016,3.719827508,19337.84315,2.741513057,69.80015132,19.236,0.619351029,0.048386282,0.946092648,1.456248319,57,1.630119952,39.87346474,-0.264173671,1.25,0.132146462,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
44750,1991,4.877,51.51,60.548556,12.88,52.75249963,14.58529707,54232.5317,0,88.18979173,26.894,0.583575865,0.178814998,1.017712114,8.105227187,57,0,153.6463152,-0.518422469,1,0.0448985,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
44925,1993,4.72,7.81,51.34313,18.76,25.37969963,6.00381948,23561.02143,1.980969027,72.96198736,25.482,0.622253925,0.051254277,0.961535693,1.612360073,57,1.724870869,61.80464667,-0.342502081,1,0.088031299,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
44990,2009,5.483,53.3,53.664858,14.27864583,38.09479726,4.81556001,16964.56003,0.088819958,75.64831289,28.386,0.541183733,0.062820722,0.476180469,1.909165653,57,0.058842249,50.0573361,-0.237962456,1,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78
45005,2010,2.921,99.3,50.631,14.81818182,62.20582788,2.05997661,16671.87286,0,37.88994117,12.356,0.540349212,0,0.332153065,1.361106813,57,0,64.08915644,.,1.25,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18
45013,1991,2.311,3.98,44.064358,18.96,26.53208617,1.8484683,17199.85391,0.304289361,70.7161267,10.747,0.634683563,0.032688828,1.094153936,0.960712182,57,0.155808161,36.05363936,-0.135801966,1,0.191614507,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
45047,1990,11.778,7.45,53.759797,18.9,30.24849896,15.17240129,27010.61256,0.759847083,71.52717202,56.172,0.62799707,0.060543648,0.994443502,2.3888236,57,0.838948687,50.50701053,-0.955006967,0.5,0.034407579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
45237,1993,0.927,5.05,43.612784,17.49,26.33739738,0.92826404,16365.72709,3.017583475,72.39517959,5.672,0.58005089,0.030155098,1.06570656,1.087990313,57,1.721875771,39.5878367,1.882118518,1,0.204974736,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
45278,1992,2.932,0.85,47.926245,22.55,21.93619667,1.834657908,15525.58101,40.07113443,86.49517422,11.817,0.623480905,0.013678246,1.079487868,0.956811871,57,20.2071462,23.41080113,-0.18511022,1,0.131968939,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
45351,1993,1.091,0.55,36.531268,17.18,22.26688999,0.598817399,14149.74951,14.40982709,82.38545895,4.232,0.644236274,0.011612551,0.997458361,0.545435197,57,4.284417654,20.21092935,-0.40361353,1,0.19129595,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
45419,1993,1.013,4.5,42.757184,17.69,22.62737222,0.926014269,18019.34751,20.24640757,83.47936027,5.139,0.657634876,0.082113855,0.895565059,1.044630166,57,11.19688725,34.96977125,-0.203917981,1,0.076984449,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
45518,1993,1.856,1.23,47.324662,19.52,33.65329092,1.969654286,20216.09654,8.85336475,92.05777561,9.743,0.61185165,0.016074805,0.932996155,2.087512641,57,5.965535776,56.06443468,-0.164850958,1,0.079767734,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
45831,1994,1.092,0.98,42.147673,17.71,32.9254622,0.84074525,17285.0586,35.18954789,95.29434449,4.864,0.636811823,0.006901249,0.921835952,1.605248728,57,18.00350296,30.75051964,-0.029359295,1,0.109365378,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
45922,2002,0.98,1.7,47.86502,14.3,21.99997162,0.620596599,15221.89352,10.39249416,90.78286984,4.077,0.631619413,0.033616138,0.807211331,0.723907457,57,3.766836857,29.13809,-0.057160199,1.25,0.48764574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
46011,1992,1.763,1.42,41.759955,19.7,22.64817878,1.148829835,16715.11473,26.41174663,81.83336867,6.873,0.628625132,0.020535686,1.114474588,0.706307178,57,10.06530706,21.12074039,-0.088048955,1,0.171467079,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
46144,1990,2.624,0.69,46.114523,21.3,28.03849752,2.221136314,20575.60272,10.04676825,93.21375959,10.795,0.620236344,0.006677845,0.992010824,1.868827881,57,7.183910728,38.44104802,-0.151883099,0,0.050278103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
46144,1993,2.688,0.37,48.649416,21.96,26.12099906,2.652448997,21207.71565,11.00513608,93.52661538,12.507,0.614201938,0.008284371,0.885484667,1.793699511,57,8.080162686,60.58870816,-0.007869116,1,0.046831587,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
46201,1992,0.946,1.37,38.85432,18.02,22.93008895,0.722942314,18046.48813,35.8512349,94.1676161,4.006,0.670807872,0.015518798,1.000162582,1.028686538,57,17.07968515,27.78217912,0.225888569,1,0.073547831,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
46219,1990,0.997,0.9,41.835521,17.34,21.99996385,0.935022812,18801.98696,29.39578044,87.24828425,4.973,0.634590947,0.008195195,1.016161224,1.170805909,57,17.93044376,22.81066199,-0.112775427,1,0.060192308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
46409,1993,1.547,1.92,39.93513,19.46,24.06314758,1.130744789,16717.10215,38.93390172,84.37662075,6.764,0.651479343,0.018388418,0.95061069,1.108918253,57,21.26438848,24.81928573,-0.197775271,1,0.133433691,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
46458,1992,1.555,0.97,44.701965,21.75,22.32688765,0.990082948,15533.14948,24.232124,90.74345231,6.374,0.640367487,0.009724696,0.990634559,0.920903653,57,11.01443421,30.23196193,-0.234461694,1,0.140512005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
46474,1991,1.542,0.32,42.593218,19.52,24.57776582,1.067313185,14975.63048,22.70899576,80.30531042,7.127,0.629250218,0.010359746,0.991877988,1.030982367,57,11.8621251,30.0856408,-0.698990323,1,0.115848867,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
47043,1990,1.244,10.29,46.467239,17.28,26.91316623,1.407074221,21238.85617,17.35820705,63.7431633,6.625,0.664455542,0.123674802,0.958119685,1.632128525,57,16.51432449,28.5261254,2.597406102,1,0.045576832,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
47084,1993,1.614,3.49,43.401736,19.79,38.79930793,1.284742037,17645.13167,22.7429329,88.77372998,7.281,0.634711029,0.086436254,0.894472464,1.777629159,57,11.73759684,34.07840487,0.009222302,1,0.085947701,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
47258,1990,0.665,6.02,41.858726,18.63,27.62526923,0.558057819,17582.16189,27.37281974,91.60119716,3.174,0.64871232,0.018428401,1.363586207,1.667942832,57,18.04234695,27.36592481,-0.433066586,1,0.128040257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
47373,1990,7.55,1.18,49.202335,20.33,28.30089897,13.62075454,24454.65642,0.1566047,88.14423783,55.698,0.633551443,0.019094656,1.028734981,3.120487304,57,0.195899376,71.14749007,-0.558728098,0.5,0.027422636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
47449,1990,0.802,4.49,37.892218,16.78,22.34797778,0.79265022,21764.14663,24.52907953,69.76217787,3.642,0.671448976,0.054456717,1.052733364,1.355692811,57,21.32967722,25.42547382,-3.060754579,0.5,0.038049303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
47456,1990,0.809,6.67,38.368694,15.99,28.41321373,0.594137927,17276.4736,43.29697303,83.27497847,3.439,0.647446136,0.068895966,0.919653288,1.486481513,57,27.20083025,16.23511743,0.045244539,0.5,0.067589143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
47548,1992,0.62,0.16,37.261095,16.99,32.62965489,0.337904384,15017.97262,29.23068942,84.16937989,2.25,0.583182549,0.001277379,0.956593836,1.552973129,57,16.52861226,31.06530605,0.36881467,1,0.118992154,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
47845,1992,0.932,0,40.02123,17.44,31.58417223,0.731702651,18008.9257,20.24427744,93.4429725,4.063,0.580391436,0.010113753,1.0456823,2.564921459,57,17.59382253,63.61525397,0.636992686,0.5,0.101222784,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
47878,1993,0.852,0.7,57.386518,16.01,30.39998823,2.495583293,37342.26085,7.002022407,89.04661803,6.683,0.569973472,0.014178151,1.016375916,6.637052554,57,17.16753366,201.1566481,0.687539667,0.5,0.030359356,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
47969,1991,1.018,0.39,36.240568,17.58,22.04578579,0.358293457,13260.3056,59.23374299,94.59944646,2.702,0.633611427,0.00982491,1.310982886,0.479572197,57,13.62100006,8.132463438,-0.205072623,1,0.305844143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
47969,1993,1.036,0.48,37.238564,17.86,22.30641442,0.425003685,14343.69508,55.14787614,96.18515451,2.963,0.636866482,0.023277985,1.184876375,0.52101305,57,13.39181927,9.965276158,0.210671455,1,0.296824968,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
47993,1998,2.376,1.1,43.225119,16,24.13859411,2.699758431,22386.05664,7.793424741,76.31103377,12.06,0.572867454,0.024640994,0.795467126,1.850839197,57,7.830648418,68.84486918,6.796477971,1,0.084540402,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45
48090,1990,0.834,0.72,40.437033,16.35,29.27713968,0.589895388,16753.63215,34.73579068,91.045709,3.521,0.650816944,0.004660194,0.964095411,1.084554585,57,14.13319909,14.81009592,-0.035772109,1,0.064967796,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
48363,1990,1.146,1.48,45.31163,17.8,35.26689138,0.844089239,17563.23843,23.82784111,81.0968691,4.806,0.605256323,0.019382995,1.252205021,1.824794493,57,15.20293326,23.61958115,-0.153677737,0.5,0.115294118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
48413,1992,1.553,0,40.709445,18.82,40.84605856,1.158208271,17118.06489,27.3233509,75.74896952,6.766,0.621269142,0.029723555,0.860962349,1.71821915,57,15.17349514,26.89223191,-0.164387955,1,0.081398629,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
48421,1992,1.228,3.64,45.449835,16.39,29.38029401,1.409318835,23141.52438,7.328967467,80.9585807,6.09,0.596795404,0.040627858,1.007331015,1.774591698,57,5.467920806,54.93282594,-1.364031613,1,0.071949081,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
48629,1992,1.39,1.79,41.661015,20.47,23.84052178,1.288609314,19583.72817,27.94810377,95.41040047,6.58,0.608462682,0.0249273,0.987394181,1.57056573,57,19.29731957,46.58067356,0.139661594,1,0.044915754,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
48637,1992,0.577,1.04,46.834995,17.48,29.73308031,0.520965136,18848.23214,29.81783822,97.01171095,2.764,0.629108618,0.001440929,0.882887203,1.907512565,57,19.71875511,44.43580087,-0.028840705,1,0.067659348,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
48686,2010,0.71,85.8,35.596,10.475,55.29562034,0.82008224,19259.79897,11.50861184,92.47481608,4.258,0.487601705,0.014366942,0.434521214,3.088921127,57,16.02656325,182.3981862,.,1,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57
48876,1993,2.871,1.27,46.046966,21.26,25.10639433,2.560552437,19243.59265,22.09340087,84.01404757,13.306,0.631374958,0.015236306,0.922979209,0.962676656,57,10.08339451,28.26048886,1.626595039,1.5,0.074744874,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
48975,1992,0.071,2.82,34.75413,4.73,19.99998899,0.135168132,21489.36921,3.232017383,81.18108973,0.629,0.500354021,0.001308901,0.914831128,7.448145,57,14.82645,357.5810049,6.868641819,1,0.064617871,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
49189,1991,2.625,2.25,43.06428,18.15,26.11499147,2.097064524,18799.32339,12.49440802,90.72180793,11.155,0.633387446,0.019436376,0.987527073,1.379692409,57,7.276061722,45.55537077,-0.118136794,1.5,0.070504211,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
49296,1993,1.115,0.27,42.610306,17.39,34.88428126,1.029340988,18523.32172,27.6650864,93.16073994,5.557,0.616734861,0.017002396,0.933218306,1.949797297,57,16.59811564,39.29517573,-0.014814045,1,0.094207574,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
49684,1991,1.24,0.65,35.65657,18.32,29.39118744,0.823466826,15745.06359,46.33495194,93.22008678,5.23,0.645636858,0.003399515,0.95487043,1.253364303,57,21.19626805,21.44795331,0.050523756,1,0.070503223,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
49783,1990,0.715,0,43.868279,21.28,31.23725596,0.723154587,20497.57899,28.62529539,91.35412476,3.528,0.668722793,0,0.893936839,1.612880564,57,16.17898036,22.91806993,1.053726829,1,0.043037975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
49882,1991,2.449,6.37,46.398864,19.78,30.39929993,2.151585136,18955.02719,23.09254092,74.82670018,11.351,0.611752649,0.025454003,1.025499165,1.806859499,57,18.34323497,41.09430151,-2.708230621,1,0.084866607,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
50047,1993,3.013,4.23,52.717794,16.53,33.02699991,5.559771865,25122.09961,1.229120289,81.71040378,22.131,0.582569898,0.043721262,0.887928205,4.202111053,57,1.913883206,125.3187163,2.336535797,1,0.02610029,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
50096,1993,0.428,7.62,42.189636,13.38,38.01065342,0.416298041,12119.3025,39.7668543,91.72890247,3.435,0.759724508,0.039375195,1.046019126,2.08792721,57,23.81360028,31.1164528,-0.543797363,0.75,0.246390928,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
50286,1991,1.764,0.28,42.828006,18.57,23.56939931,1.050737702,14291.8621,26.22324054,79.90197128,7.352,0.622267399,0.00634079,1.061205076,0.86682154,57,12.07007712,24.70733618,0.207314921,1,0.128599005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
